Date,Time,Symbol,Side,Quantity,Price,Commission
2025-04-30,15:00:00,SBUX,S,33,80.0400,0
2025-04-30,08:47:00,SNAP,S,337,7.6150,0
2025-04-30,15:00:00,SNAP,B,337,7.9500,0
2025-05-01,08:55:00,MSFT,S,5,430.5100,0
2025-05-01,15:00:00,MSFT,B,5,425.2200,0
2025-05-02,08:41:00,PLRZ,B,1467,0.6983,0
2025-05-02,08:41:00,PLRZ,S,733,0.7262,0
2025-05-02,08:41:00,PLRZ,S,734,0.7600,0
2025-05-02,08:52:00,PLRZ,B,2729,0.9428,0
2025-05-02,08:53:00,PLRZ,S,1364,0.9805,0
2025-05-02,08:53:00,PLRZ,S,1365,0.9428,0
2025-05-02,09:07:00,SNAP,B,322,8.0200,0
2025-05-02,10:27:00,SNAP,S,161,8.3408,0
2025-05-02,10:27:00,SNAP,S,161,8.2898,0
2025-05-02,09:15:00,AAL,B,245,10.5000,0
2025-05-02,15:00:00,AAL,S,245,10.5300,0
2025-05-02,10:08:00,SOXL,B,193,13.3500,0
2025-05-02,15:00:00,SOXL,S,193,13.3600,0
2025-05-05,08:45:00,LCID,S,1055,2.4500,0
2025-05-05,15:00:00,LCID,B,1055,2.3650,0
2025-05-06,08:41:00,HIMS,B,33,44.9450,0
2025-05-06,08:43:00,HIMS,S,16,46.7428,0
2025-05-06,08:43:00,HIMS,S,17,46.5006,0
2025-05-06,08:49:00,PLTR,S,24,108.4250,0
2025-05-06,15:00:00,PLTR,B,24,108.8550,0
2025-05-06,13:18:00,HIMS,B,53,48.6600,0
2025-05-06,15:00:00,HIMS,S,53,49.4500,0
2025-05-07,08:50:00,GOOGL,S,15,163.6500,0
2025-05-07,11:46:00,GOOGL,B,7,157.1040,0
2025-05-07,11:46:00,GOOGL,B,8,149.4865,0
2025-05-07,08:52:00,GOOG,S,15,165.4300,0
2025-05-07,11:46:00,GOOG,B,7,158.8128,0
2025-05-07,11:46:00,GOOG,B,8,151.2743,0
2025-05-07,09:03:00,ASST,B,463,2.2700,0
2025-05-07,09:16:00,ASST,S,231,2.3608,0
2025-05-07,09:16:00,ASST,S,232,2.4273,0
2025-05-07,09:29:00,ASST,B,973,2.5000,0
2025-05-07,09:30:00,ASST,S,486,2.6000,0
2025-05-07,09:30:00,ASST,S,487,2.5000,0
2025-05-08,08:41:00,QBTS,S,187,7.9150,0
2025-05-08,09:27:00,QBTS,B,187,9.0700,0
2025-05-08,08:41:00,IBIT,S,46,56.4500,0
2025-05-08,09:32:00,IBIT,B,46,56.6550,0
2025-05-08,08:41:00,PLTR,B,23,115.4600,0
2025-05-08,11:18:00,PLTR,S,11,120.0784,0
2025-05-08,11:18:00,PLTR,S,12,119.2154,0
2025-05-08,08:44:00,BBD,B,1000,2.6600,0
2025-05-08,15:00:00,BBD,S,1000,2.6950,0
2025-05-09,08:41:00,LYFT,B,170,15.4950,0
2025-05-09,11:10:00,LYFT,S,85,16.1148,0
2025-05-09,11:10:00,LYFT,S,85,15.9750,0
2025-05-09,08:43:00,LCID,B,1105,2.4000,0
2025-05-09,10:04:00,LCID,S,552,2.4960,0
2025-05-09,10:04:00,LCID,S,553,2.4960,0
2025-05-09,08:43:00,ITUB,B,406,6.5050,0
2025-05-09,15:00:00,ITUB,S,406,6.6050,0
2025-05-09,08:45:00,IOVA,B,1006,1.9500,0
2025-05-09,09:21:00,IOVA,S,1006,1.7300,0
2025-05-09,08:46:00,TSLL,B,231,11.4350,0
2025-05-09,09:10:00,TSLL,S,115,11.8924,0
2025-05-09,09:10:00,TSLL,S,116,11.8489,0
2025-05-09,08:46:00,QBTS,B,253,10.6250,0
2025-05-09,09:14:00,QBTS,S,126,11.0500,0
2025-05-09,09:14:00,QBTS,S,127,11.0550,0
2025-05-09,09:21:00,QBTS,B,235,11.3250,0
2025-05-09,10:24:00,QBTS,S,235,10.9000,0
2025-05-12,08:41:00,AAL,B,220,12.0350,0
2025-05-12,08:57:00,AAL,S,220,11.8300,0
2025-05-12,08:41:00,SNAP,S,304,8.7150,0
2025-05-12,09:03:00,SNAP,B,304,8.8900,0
2025-05-12,08:41:00,SOXS,B,202,13.0900,0
2025-05-12,11:10:00,SOXS,S,202,12.5700,0
2025-05-12,08:41:00,AMZN,S,12,206.5000,0
2025-05-12,15:00:00,AMZN,B,12,208.6600,0
2025-05-12,08:41:00,NIO,S,630,4.2050,0
2025-05-12,15:00:00,NIO,B,630,4.1900,0
2025-05-12,08:42:00,NVDA,S,21,120.9500,0
2025-05-12,12:08:00,NVDA,B,21,122.8100,0
2025-05-12,08:42:00,TSLL,S,212,12.4800,0
2025-05-12,15:00:00,TSLL,B,212,12.8600,0
2025-05-12,08:42:00,KWEB,S,76,34.5800,0
2025-05-12,15:00:00,KWEB,B,76,34.7500,0
2025-05-12,08:43:00,SOXL,S,159,16.5000,0
2025-05-12,11:11:00,SOXL,B,159,17.1600,0
2025-05-12,08:43:00,SPXS,B,461,5.7600,0
2025-05-12,12:07:00,SPXS,S,461,5.6700,0
2025-05-12,08:43:00,SQQQ,B,101,26.1700,0
2025-05-12,12:08:00,SQQQ,S,101,25.4600,0
2025-05-12,09:01:00,GDX,S,56,47.2700,0
2025-05-12,15:00:00,GDX,B,56,46.6100,0
2025-05-12,14:58:00,SNAP,B,283,9.1900,0
2025-05-12,15:00:00,SNAP,S,283,9.2100,0
2025-05-13,08:41:00,SOXL,B,146,17.8300,0
2025-05-13,11:01:00,SOXL,S,73,18.5432,0
2025-05-13,11:01:00,SOXL,S,73,18.6317,0
2025-05-13,08:41:00,SOXS,S,215,12.0550,0
2025-05-13,11:01:00,SOXS,B,107,11.5728,0
2025-05-13,11:01:00,SOXS,B,108,11.4605,0
2025-05-13,08:41:00,AAL,B,217,12.0050,0
2025-05-13,15:00:00,AAL,S,217,12.3000,0
2025-05-13,08:41:00,NVDA,B,20,126.2950,0
2025-05-13,15:00:00,NVDA,S,20,129.8300,0
2025-05-13,08:46:00,UNH,S,7,328.9600,0
2025-05-13,14:32:00,UNH,B,3,315.8016,0
2025-05-13,14:32:00,UNH,B,4,312.3896,0
2025-05-13,08:57:00,TSLL,B,198,13.1000,0
2025-05-13,12:43:00,TSLL,S,99,13.6240,0
2025-05-13,12:43:00,TSLL,S,99,13.9390,0
2025-05-13,08:58:00,RKT,S,227,11.4150,0
2025-05-13,09:17:00,RKT,B,227,11.8400,0
2025-05-13,09:01:00,BTE,B,1461,1.7900,0
2025-05-13,10:28:00,BTE,S,730,1.8616,0
2025-05-13,10:28:00,BTE,S,731,1.8871,0
2025-05-13,09:52:00,RKT,B,215,12.0450,0
2025-05-13,13:09:00,RKT,S,107,12.5268,0
2025-05-13,13:09:00,RKT,S,108,12.4146,0
2025-05-14,08:42:00,AUR,B,409,6.5250,0
2025-05-14,09:46:00,AUR,S,204,6.7860,0
2025-05-14,09:46:00,AUR,S,205,6.7248,0
2025-05-14,08:44:00,SMCI,S,59,44.6850,0
2025-05-14,15:00:00,SMCI,B,59,45.0000,0
2025-05-14,08:50:00,BTE,S,1433,1.8600,0
2025-05-14,15:00:00,BTE,B,1433,1.8100,0
2025-05-14,08:51:00,AMDL,S,432,6.1800,0
2025-05-14,15:00:00,AMDL,B,432,6.0700,0
2025-05-14,09:02:00,BBAI,S,486,3.9200,0
2025-05-14,12:41:00,BBAI,B,243,3.7632,0
2025-05-14,12:41:00,BBAI,B,243,3.8200,0
2025-05-14,10:15:00,RGTI,B,206,11.2200,0
2025-05-14,10:22:00,RGTI,S,103,11.6688,0
2025-05-14,10:22:00,RGTI,S,103,11.6378,0
2025-05-15,08:53:00,UNH,S,10,256.3300,0
2025-05-15,15:00:00,UNH,B,10,274.1900,0
2025-05-15,09:14:00,NFE,S,548,3.0650,0
2025-05-15,09:50:00,NFE,B,274,2.9424,0
2025-05-15,09:50:00,NFE,B,274,2.6811,0
2025-05-16,08:49:00,RPAY,S,654,4.1300,0
2025-05-16,15:00:00,RPAY,B,654,4.1000,0
2025-05-16,08:50:00,PARR,S,132,20.4000,0
2025-05-16,14:47:00,PARR,B,132,20.6300,0
2025-05-16,08:56:00,VOR,B,9408,0.2373,0
2025-05-16,08:57:00,VOR,S,4704,0.2468,0
2025-05-16,08:57:00,VOR,S,4704,0.2560,0
2025-05-16,08:59:00,GPRE,B,532,5.1500,0
2025-05-16,15:00:00,GPRE,S,532,5.2400,0
2025-05-16,09:11:00,GRPN,S,104,25.8950,0
2025-05-16,15:00:00,GRPN,B,104,26.0000,0
2025-05-16,09:18:00,SPIR,B,226,12.0300,0
2025-05-16,10:29:00,SPIR,S,226,11.6600,0
2025-05-16,09:20:00,CAR,B,25,106.4900,0
2025-05-16,15:00:00,CAR,S,25,108.7500,0
2025-05-16,09:45:00,NN,S,198,13.5800,0
2025-05-16,13:57:00,NN,B,198,13.8600,0
2025-05-16,09:57:00,BMEA,B,1887,1.4500,0
2025-05-16,10:19:00,BMEA,S,1887,1.4100,0
2025-05-16,13:10:00,ACHV,B,888,3.0400,0
2025-05-16,15:00:00,ACHV,S,888,3.0900,0
2025-05-16,13:30:00,CADL,B,500,5.4400,0
2025-05-16,14:20:00,CADL,S,500,5.3500,0
2025-05-16,13:56:00,NNBR,B,1164,2.3300,0
2025-05-16,15:00:00,NNBR,S,1164,2.3250,0
2025-05-16,14:05:00,NN,B,193,13.9400,0
2025-05-16,14:12:00,NN,S,193,13.8750,0
2025-05-16,14:20:00,MYSE,B,1043,2.6400,0
2025-05-16,15:00:00,MYSE,S,1043,2.6000,0
2025-05-19,09:27:00,LCID,S,1007,2.6600,0
2025-05-19,15:00:00,LCID,B,1007,2.6900,0
2025-05-20,08:41:00,QBTS,B,160,16.0500,0
2025-05-20,09:17:00,QBTS,S,80,16.6920,0
2025-05-20,09:17:00,QBTS,S,80,16.6195,0
2025-05-20,08:57:00,LCID,B,978,2.7700,0
2025-05-20,11:28:00,LCID,S,489,2.8808,0
2025-05-20,11:28:00,LCID,S,489,2.8973,0
2025-05-21,08:42:00,LCID,S,933,2.8750,0
2025-05-21,14:38:00,LCID,B,466,2.7600,0
2025-05-21,14:38:00,LCID,B,467,2.7788,0
2025-05-21,08:43:00,SOXS,S,227,11.9400,0
2025-05-21,12:24:00,SOXS,B,227,12.1800,0
2025-05-21,08:55:00,CCC,B,310,8.7500,0
2025-05-21,15:00:00,CCC,S,310,8.6600,0
2025-05-21,09:00:00,IQ,S,1552,1.7500,0
2025-05-21,15:00:00,IQ,B,776,1.6800,0
2025-05-21,15:00:00,IQ,B,776,1.7050,0
2025-05-21,09:10:00,WOLF,S,978,0.9128,0
2025-05-21,09:23:00,WOLF,B,489,0.8763,0
2025-05-21,09:23:00,WOLF,B,489,0.8834,0
2025-05-21,09:14:00,QBTS,S,155,16.3900,0
2025-05-21,12:28:00,QBTS,B,77,15.7344,0
2025-05-21,12:28:00,QBTS,B,78,15.6109,0
2025-05-21,09:34:00,NU,S,219,12.4000,0
2025-05-21,15:00:00,NU,B,219,11.9900,0
2025-05-21,09:55:00,WOLF,S,2763,0.8500,0
2025-05-21,10:22:00,WOLF,B,2763,0.9289,0
2025-05-21,14:06:00,SOXS,B,218,12.4500,0
2025-05-21,14:50:00,SOXS,S,218,12.3800,0
2025-05-22,08:43:00,NVTS,S,507,4.5700,0
2025-05-22,08:58:00,NVTS,B,253,4.3872,0
2025-05-22,08:58:00,NVTS,B,254,4.1157,0
2025-05-22,08:51:00,RGTI,B,242,11.2400,0
2025-05-22,09:04:00,RGTI,S,121,11.6896,0
2025-05-22,09:04:00,RGTI,S,121,11.9376,0
2025-05-22,08:53:00,WOLF,B,948,1.2950,0
2025-05-22,08:56:00,WOLF,S,474,1.3468,0
2025-05-22,08:56:00,WOLF,S,474,1.3188,0
2025-05-22,08:53:00,QBTS,B,173,15.7100,0
2025-05-22,09:05:00,QBTS,S,86,16.3384,0
2025-05-22,09:05:00,QBTS,S,87,16.6748,0
2025-05-22,09:08:00,WOLF,B,2040,1.3650,0
2025-05-22,09:08:00,WOLF,S,1020,1.4196,0
2025-05-22,09:08:00,WOLF,S,1020,1.3862,0
2025-05-22,09:16:00,QBTS,B,159,17.4100,0
2025-05-22,09:53:00,QBTS,S,79,18.1064,0
2025-05-22,09:53:00,QBTS,S,80,17.8389,0
2025-05-22,09:30:00,RGTI,B,224,12.4150,0
2025-05-22,10:38:00,RGTI,S,112,12.9116,0
2025-05-22,10:38:00,RGTI,S,112,12.9658,0
2025-05-23,08:41:00,DNN,B,1714,1.6450,0
2025-05-23,15:00:00,DNN,S,1714,1.6750,0
2025-05-23,09:08:00,IMNN,S,897,1.0950,0
2025-05-23,09:08:00,IMNN,B,448,1.0512,0
2025-05-23,09:08:00,IMNN,B,449,1.0950,0
2025-05-27,08:50:00,GRPN,B,102,27.5750,0
2025-05-27,15:00:00,GRPN,S,102,28.4000,0
2025-05-27,09:04:00,IMAX,B,102,27.4900,0
2025-05-27,15:00:00,IMAX,S,102,28.0700,0
2025-05-27,09:20:00,GPRE,B,662,4.2650,0
2025-05-27,15:00:00,GPRE,S,662,4.3600,0
2025-05-27,09:21:00,NN,B,217,12.9150,0
2025-05-27,15:00:00,NN,S,217,13.2000,0
2025-05-27,09:28:00,PARR,B,127,22.0500,0
2025-05-27,15:00:00,PARR,S,127,22.4700,0
2025-05-27,09:39:00,CAR,B,22,122.5700,0
2025-05-27,15:00:00,CAR,S,22,122.6100,0
2025-05-27,09:47:00,BZAI,S,1249,2.1300,0
2025-05-27,14:26:00,BZAI,B,624,2.0448,0
2025-05-27,14:26:00,BZAI,B,625,2.0463,0
2025-05-27,09:51:00,BMEA,S,1938,1.4450,0
2025-05-27,13:21:00,BMEA,B,969,1.3872,0
2025-05-27,13:21:00,BMEA,B,969,1.3944,0
2025-05-27,09:52:00,IMSR,S,243,11.5300,0
2025-05-27,10:55:00,IMSR,B,243,11.7200,0
2025-05-27,10:10:00,ELDN,B,903,3.1350,0
2025-05-27,13:18:00,ELDN,S,451,3.2604,0
2025-05-27,13:18:00,ELDN,S,452,3.2386,0
2025-05-27,10:15:00,CRML,S,1843,1.5000,0
2025-05-27,15:00:00,CRML,B,1843,1.4900,0
2025-05-27,10:20:00,CADL,B,492,5.7500,0
2025-05-27,12:19:00,CADL,S,492,5.5700,0
2025-05-27,10:20:00,MXL,B,238,11.8100,0
2025-05-27,15:00:00,MXL,S,238,11.9000,0
2025-05-27,10:22:00,NKTX,B,1579,1.8050,0
2025-05-27,12:31:00,NKTX,S,1579,1.7450,0
2025-05-27,10:42:00,RPAY,B,624,4.5300,0
2025-05-27,15:00:00,RPAY,S,624,4.5500,0
2025-05-27,14:37:00,ACHV,B,892,3.1600,0
2025-05-27,15:00:00,ACHV,S,892,3.1600,0
2025-05-27,14:47:00,BMI,B,11,249.7050,0
2025-05-27,15:00:00,BMI,S,11,249.7400,0
2025-05-27,14:54:00,NNBR,B,1352,2.1150,0
2025-05-27,15:00:00,NNBR,S,1352,2.1300,0
2025-05-28,08:42:00,BBAI,S,678,4.2150,0
2025-05-28,09:31:00,BBAI,B,339,4.0464,0
2025-05-28,09:31:00,BBAI,B,339,4.0872,0
2025-05-29,08:42:00,DNN,S,1697,1.6850,0
2025-05-29,12:41:00,DNN,B,848,1.6176,0
2025-05-29,12:41:00,DNN,B,849,1.6119,0
2025-05-29,08:44:00,LCID,S,1116,2.5500,0
2025-05-29,11:58:00,LCID,B,558,2.4480,0
2025-05-29,11:58:00,LCID,B,558,2.4005,0
2025-05-29,08:49:00,EOSE,B,562,5.2950,0
2025-05-29,09:31:00,EOSE,S,562,4.7850,0
2025-05-29,08:49:00,NVDQ,B,1677,1.7300,0
2025-05-29,13:14:00,NVDQ,S,838,1.7992,0
2025-05-29,13:14:00,NVDQ,S,839,1.7827,0
2025-05-30,08:39:00,SOXS,B,223,12.8900,0
2025-05-30,08:40:00,SOXS,S,223,12.8200,0
2025-05-30,08:39:00,SOXL,S,176,16.2750,0
2025-05-30,08:40:00,SOXL,B,176,16.3800,0
2025-05-30,08:43:00,SOXS,B,222,12.9250,0
2025-05-30,11:36:00,SOXS,S,111,13.4420,0
2025-05-30,11:36:00,SOXS,S,111,13.4507,0
2025-05-30,08:43:00,SOXL,S,176,16.2150,0
2025-05-30,11:37:00,SOXL,B,88,15.5664,0
2025-05-30,11:37:00,SOXL,B,88,15.4822,0
2025-05-30,08:45:00,LCID,S,1238,2.3200,0
2025-05-30,14:04:00,LCID,B,619,2.2272,0
2025-05-30,14:04:00,LCID,B,619,2.2332,0
2025-05-30,08:47:00,TSLL,B,180,15.9300,0
2025-05-30,11:29:00,TSLL,S,180,15.6300,0
2025-05-30,08:50:00,GAP,S,128,22.3100,0
2025-05-30,15:00:00,GAP,B,128,22.3300,0
2025-05-30,08:53:00,NVDQ,B,1544,1.8600,0
2025-05-30,12:02:00,NVDQ,S,772,1.9344,0
2025-05-30,12:02:00,NVDQ,S,772,1.9214,0
2025-05-30,08:57:00,PLTR,S,23,123.0950,0
2025-05-30,09:12:00,PLTR,B,23,125.6900,0
2025-05-30,09:01:00,EOSE,S,707,4.0600,0
2025-05-30,15:00:00,EOSE,B,707,4.1600,0
2025-05-30,09:15:00,BBAI,B,720,4.0000,0
2025-05-30,09:23:00,BBAI,S,360,4.1600,0
2025-05-30,09:23:00,BBAI,S,360,4.1300,0
2025-05-30,09:17:00,TSLZ,S,1963,1.4500,0
2025-05-30,11:28:00,TSLZ,B,1963,1.4900,0
2025-05-30,09:29:00,BBAI,B,686,4.1900,0
2025-05-30,10:45:00,BBAI,S,686,4.1400,0
2025-05-30,09:37:00,PLTR,B,22,128.5500,0
2025-05-30,11:29:00,PLTR,S,22,127.0500,0
2025-06-02,08:41:00,APLD,B,127,9.8800,0
2025-06-02,10:44:00,APLD,S,63,10.2752,0
2025-06-02,10:44:00,APLD,S,64,10.2812,0
2025-06-02,08:41:00,CLF,B,398,7.2850,0
2025-06-02,12:18:00,CLF,S,398,7.0000,0
2025-06-02,08:41:00,GDX,B,54,53.1200,0
2025-06-02,15:00:00,GDX,S,54,53.7500,0
2025-06-02,08:51:00,BBAI,S,725,3.9800,0
2025-06-02,10:52:00,BBAI,B,725,4.1000,0
2025-06-03,08:42:00,SOXS,S,233,12.2800,0
2025-06-03,12:09:00,SOXS,B,116,11.7888,0
2025-06-03,12:09:00,SOXS,B,117,11.4728,0
2025-06-03,08:42:00,SOXL,B,170,16.9900,0
2025-06-03,12:09:00,SOXL,S,85,17.6696,0
2025-06-03,12:09:00,SOXL,S,85,18.1301,0
2025-06-03,08:56:00,DNN,S,1836,1.5700,0
2025-06-03,09:10:00,DNN,B,1836,1.6050,0
2025-06-03,09:12:00,KVUE,S,127,22.5550,0
2025-06-03,15:00:00,KVUE,B,127,22.2000,0
2025-06-03,09:20:00,DNN,B,1759,1.6350,0
2025-06-03,15:00:00,DNN,S,1759,1.6850,0
2025-06-04,08:42:00,APLD,B,160,12.1350,0
2025-06-04,08:45:00,APLD,S,80,12.6204,0
2025-06-04,08:45:00,APLD,S,80,12.5037,0
2025-06-04,09:10:00,NIO,B,801,3.6550,0
2025-06-04,09:53:00,NIO,S,400,3.8012,0
2025-06-04,09:53:00,NIO,S,401,3.8184,0
2025-06-04,09:45:00,BBAI,B,747,3.9350,0
2025-06-04,11:45:00,BBAI,S,373,4.0924,0
2025-06-04,11:45:00,BBAI,S,374,4.0707,0
2025-06-05,08:41:00,AG,B,362,8.1700,0
2025-06-05,15:00:00,AG,S,362,8.4000,0
2025-06-05,08:42:00,PLTR,B,22,132.1600,0
2025-06-05,11:39:00,PLTR,S,22,128.9200,0
2025-06-05,08:42:00,HL,B,434,6.8050,0
2025-06-05,14:16:00,HL,S,434,6.4550,0
2025-06-05,08:45:00,TSLL,S,239,12.3000,0
2025-06-05,11:54:00,TSLL,B,119,11.8080,0
2025-06-05,11:54:00,TSLL,B,120,11.4611,0
2025-06-05,08:45:00,TSLA,S,9,314.8000,0
2025-06-05,12:07:00,TSLA,B,4,302.2080,0
2025-06-05,12:07:00,TSLA,B,5,304.8080,0
2025-06-05,08:46:00,AMDL,S,491,5.9600,0
2025-06-05,14:27:00,AMDL,B,245,5.7216,0
2025-06-05,14:27:00,AMDL,B,246,5.7596,0
2025-06-05,08:47:00,BBAI,S,749,3.9200,0
2025-06-05,14:27:00,BBAI,B,374,3.7632,0
2025-06-05,14:27:00,BBAI,B,375,3.7077,0
2025-06-05,13:25:00,TSLL,S,272,10.9200,0
2025-06-05,13:52:00,TSLL,B,136,10.4832,0
2025-06-05,13:52:00,TSLL,B,136,10.4092,0
2025-06-05,13:25:00,TSLA,S,9,298.3250,0
2025-06-05,14:10:00,TSLA,B,4,286.3920,0
2025-06-05,14:10:00,TSLA,B,5,286.8682,0
2025-06-06,08:42:00,TGB,B,1031,2.9300,0
2025-06-06,10:12:00,TGB,S,515,3.0472,0
2025-06-06,10:12:00,TGB,S,516,3.0357,0
2025-06-06,08:52:00,TSLL,S,284,10.5200,0
2025-06-06,09:56:00,TSLL,B,284,11.0100,0
2025-06-06,08:55:00,TSLZ,B,1490,2.0400,0
2025-06-06,09:56:00,TSLZ,S,1490,1.9100,0
2025-06-09,08:41:00,TSLL,B,300,10.0100,0
2025-06-09,09:00:00,TSLL,S,150,10.4104,0
2025-06-09,09:00:00,TSLL,S,150,10.3199,0
2025-06-09,08:52:00,PLUG,B,2902,1.0500,0
2025-06-09,13:13:00,PLUG,S,1451,1.0920,0
2025-06-09,13:13:00,PLUG,S,1451,1.1887,0
2025-06-09,09:01:00,SOXS,S,296,10.1000,0
2025-06-09,15:00:00,SOXS,B,296,10.0200,0
2025-06-09,09:01:00,SOXL,B,146,20.4600,0
2025-06-09,15:00:00,SOXL,S,146,20.5700,0
2025-06-09,09:03:00,TSLZ,S,1463,2.0400,0
2025-06-09,15:00:00,TSLZ,B,731,1.9584,0
2025-06-09,15:00:00,TSLZ,B,732,1.8400,0
2025-06-09,09:34:00,PCG,S,196,15.2800,0
2025-06-09,12:02:00,PCG,B,98,14.6688,0
2025-06-09,12:02:00,PCG,B,98,14.7228,0
2025-06-09,10:10:00,TSLL,B,281,10.6700,0
2025-06-09,10:13:00,TSLL,S,281,10.5800,0
2025-06-09,11:13:00,AMDL,S,486,6.1600,0
2025-06-09,13:26:00,AMDL,B,486,6.3700,0
2025-06-09,13:29:00,PLUG,B,2526,1.2000,0
2025-06-09,14:14:00,PLUG,S,1263,1.2480,0
2025-06-09,14:14:00,PLUG,S,1263,1.2411,0
2025-06-10,08:41:00,INTC,S,150,20.3800,0
2025-06-10,09:16:00,INTC,B,150,20.6350,0
2025-06-10,08:41:00,PLUG,B,1688,1.5150,0
2025-06-10,09:35:00,PLUG,S,1688,1.3650,0
2025-06-10,08:44:00,GRAB,S,641,4.7750,0
2025-06-10,15:00:00,GRAB,B,641,4.6550,0
2025-06-10,08:45:00,DNN,S,1800,1.6750,0
2025-06-10,10:38:00,DNN,B,900,1.6080,0
2025-06-10,10:38:00,DNN,B,900,1.6118,0
2025-06-10,08:47:00,TSLL,S,262,11.6450,0
